@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE side STRING

@DATA
107,733,2,5;107:733;4 67;107:733;4 143;107:733;4 113;107:733;5 9;107:733;4 69;107:733;4 8;107:733;4 4;107:733;4 97;107:733;5 99;107:733;5 101;107:733;5 504;107:733;4 395;107:733;4 115;107:733;5 132;107:733;4 63;107:733;4 288;107:733;4 187;107:733;4 178;107:733;4
107,1061,2,5;107:1061;4 235;107:1061;4 67;107:1061;4 143;107:1061;4 113;107:1061;5 189;107:1061;4 69;107:1061;4 290;107:1061;5 4;107:1061;4 97;107:1061;5 99;107:1061;5 101;107:1061;5 504;107:1061;4 395;107:1061;4 308;107:1061;4 122;107:1061;5 132;107:1061;5 288;107:1061;5 187;107:1061;4 178;107:1061;5
107,100,3,5;107:100;4 67;107:100;5 143;107:100;5 88;107:100;4 113;107:100;5 69;107:100;4 123;107:100;4 1;107:100;5 0;107:100;4 97;107:100;4 180;107:100;5 99;107:100;5 101;107:100;5 504;107:100;4 395;107:100;5 181;107:100;5 122;107:100;5 100;107:100;5 314;107:100;4 73;107:100;4 82;107:100;4 190;107:100;5 178;107:100;5
107,1115,3,5;107:1115;5 235;107:1115;4 7;107:1115;5 67;107:1115;4 143;107:1115;5 129;107:1115;4 69;107:1115;5 410;107:1115;5 409;107:1115;4 185;107:1115;5 0;107:1115;4 99;107:1115;5 101;107:1115;5 395;107:1115;4 308;107:1115;4 181;107:1115;5 122;107:1115;5 433;107:1115;4 399;107:1115;4 466;107:1115;5 314;107:1115;4 178;107:1115;5 459;107:1115;5
107,184,2,5;107:184;4 67;107:184;4 143;107:184;4 113;107:184;5 129;107:184;4 69;107:184;5 290;107:184;4 410;107:184;4 1;107:184;4 185;107:184;4 0;107:184;4 97;107:184;4 99;107:184;4 181;107:184;4 399;107:184;4 98;107:184;5 94;107:184;4
107,376,4,
110,1061,5,
110,1059,5,
110,9,5,
110,501,1,
110,52,5,
110,32,4,
110,318,5,
110,687,3,
110,684,2,
110,121,5,
110,465,4,
110,131,4,
110,766,5,
110,394,5,
110,137,5,
110,138,5,
110,228,4,
110,412,3,
110,642,4,
110,215,5,
110,119,5,
110,112,4,
110,377,5,
110,232,3,
110,71,5,
110,591,5,
110,641,5,
110,424,5,
110,772,5,
110,598,5,
110,287,3,
110,1050,5,
110,300,4,
111,687,1,
111,585,3,
111,533,3,
111,571,4,
111,764,1,
111,589,1,
111,643,1,
111,417,2,
111,561,3,
111,530,1,
111,295,1,
111,26,1,
111,282,4,
111,540,2,
111,539,3,
111,1031,5,
111,174,5,
111,99,1,
111,684,2,
111,1002,3,
111,649,1,
111,302,5,
111,296,3,
111,665,1,
111,279,3,
111,54,3,
111,472,1,
111,378,2,
111,138,1,
111,617,5,
111,739,1,
111,72,1,
111,256,2,
111,253,1,
111,258,2,
111,604,2,
111,499,3,
111,42,1,
111,1037,1,
111,418,1,
111,878,1,
111,263,1,
111,270,3,
111,605,3,
111,318,2,
111,24,3,
111,268,2,
111,90,2,
111,257,2,
111,62,2,
111,300,3,
111,424,1,
111,119,2,
111,215,4,
111,650,2,
111,600,1,
111,644,3,
111,259,1,
111,676,2,
111,98,2,
111,1019,4,
111,419,1,
111,677,1,
111,423,1,
111,121,3,
111,564,3,
111,286,1,
111,260,1,
111,377,1,
111,122,2,
111,77,2,
111,120,1,
111,626,5,
111,394,1,
111,737,1,
111,287,4,
111,60,2,
111,188,3,
111,381,4,
111,413,1,
111,106,2,
111,399,2,
111,590,3,
111,101,1,
111,581,1,
113,490,5,67;113:490;4 129;113:490;4 9;113:490;4 69;113:490;4 8;113:490;4 6;113:490;4 293;113:490;4 4;113:490;4 180;113:490;4 99;113:490;4 101;113:490;4 504;113:490;4 395;113:490;4 308;113:490;4 63;113:490;5 178;113:490;5
113,501,3,
113,1060,4,
113,631,2,5;113:631;4 235;113:631;4 7;113:631;4 67;113:631;4 88;113:631;4 129;113:631;5 8;113:631;4 409;113:631;4 123;113:631;4 6;113:631;4 293;113:631;4 4;113:631;4 180;113:631;5 504;113:631;4 497;113:631;5 96;113:631;4 433;113:631;4 473;113:631;4 94;113:631;4
113,1044,3,
113,188,3,
113,632,4,5;113:632;4 67;113:632;4 129;113:632;4 189;113:632;4 191;113:632;4 69;113:632;4 442;113:632;4 8;113:632;4 4;113:632;4 465;113:632;4 180;113:632;4 99;113:632;4 101;113:632;4 132;113:632;4 110;113:632;4 178;113:632;4
113,516,4,5;113:516;4 67;113:516;5 129;113:516;4 189;113:516;5 191;113:516;4 69;113:516;4 8;113:516;4 4;113:516;4 465;113:516;4 180;113:516;4 99;113:516;4 101;113:516;4 497;113:516;4 132;113:516;5 73;113:516;5 288;113:516;4 95;113:516;4
113,447,5,
113,1143,5,289;113:1143;4 7;113:1143;5 67;113:1143;4 88;113:1143;4 189;113:1143;5 1;113:1143;4 185;113:1143;5 0;113:1143;5 465;113:1143;4 180;113:1143;5 99;113:1143;4 101;113:1143;5 306;113:1143;5 103;113:1143;5 179;113:1143;4 464;113:1143;4
113,2,5,
113,1036,5,5;113:1036;4 310;113:1036;4 67;113:1036;5 143;113:1036;4 189;113:1036;5 191;113:1036;4 185;113:1036;5 0;113:1036;5 180;113:1036;4 99;113:1036;4 101;113:1036;4 504;113:1036;4 122;113:1036;5 107;113:1036;5 94;113:1036;4 459;113:1036;4
113,534,3,
113,167,5,
113,1041,4,
113,1115,3,
113,375,5,
113,462,1,
113,391,4,
113,500,2,
113,556,3,
113,759,4,
113,453,4,
113,533,2,
113,165,5,
113,592,5,
113,251,5,5;113:251;5 7;113:251;5 143;113:251;5 9;113:251;4 69;113:251;4 409;113:251;4 123;113:251;4 6;113:251;5 185;113:251;4 4;113:251;4 397;113:251;5 469;113:251;5 306;113:251;5 319;113:251;5 132;113:251;5 412;113:251;5 110;113:251;5
113,532,3,5;113:532;4 7;113:532;5 143;113:532;4 9;113:532;4 69;113:532;4 311;113:532;4 409;113:532;4 123;113:532;4 185;113:532;4 0;113:532;5 4;113:532;4 397;113:532;4 469;113:532;4 308;113:532;4 412;113:532;4 190;113:532;4 110;113:532;4
113,40,5,
115,533,2,
115,81,4,
115,625,4,5;115:625;4 235;115:625;4 60;115:625;3 9;115:625;4 69;115:625;4 311;115:625;4 151;115:625;4 409;115:625;4 144;115:625;4 6;115:625;4 0;115:625;4 2;115:625;4 465;115:625;4 469;115:625;4 84;115:625;4 395;115:625;4 228;115:625;4 308;115:625;4 58;115:625;4 190;115:625;4
115,1054,5,5;115:1054;4 235;115:1054;4 143;115:1054;4 60;115:1054;4 9;115:1054;4 318;115:1054;4 311;115:1054;4 398;115:1054;4 409;115:1054;4 2;115:1054;4 4;115:1054;4 465;115:1054;4 469;115:1054;4 504;115:1054;4 308;115:1054;4 110;115:1054;4 94;115:1054;4
115,532,5,
115,419,3,
115,614,4,
115,60,5,
115,626,4,
115,739,5,
115,683,5,
115,277,4,
115,133,5,
115,1019,4,
122,484,2,
122,178,5,
122,466,1,
122,112,2,
122,383,2,
122,261,4,
122,414,1,7;122:414;5 143;122:414;4 113;122:414;5 318;122:414;4 69;122:414;4 398;122:414;4 123;122:414;4 0;122:414;4 4;122:414;4 465;122:414;4 469;122:414;4 101;122:414;5 399;122:414;4 107;122:414;5 190;122:414;4 94;122:414;4
122,517,4,
122,521,4,
122,266,3,
122,188,5,
123,437,5,
123,414,4,
123,489,2,
123,435,3,
123,440,4,
123,501,4,
123,462,5,
123,436,5,
123,1059,5,
123,619,3,
123,447,5,
123,442,3,
123,531,4,
123,383,5,
123,517,5,
123,521,5,
123,626,5,
123,450,5,
123,551,4,
123,565,4,
123,657,5,
123,251,3,
123,513,5,
123,54,4,
123,392,2,
123,396,4,
123,50,5,
123,255,5,
123,574,5,
123,35,5,
123,663,4,
123,187,5,
123,32,5,
123,507,2,5;123:507;4 235;123:507;4 7;123:507;4 310;123:507;4 9;123:507;4 318;123:507;4 191;123:507;4 151;123:507;4 0;123:507;4 4;123:507;4 504;123:507;4 115;123:507;4 306;123:507;4 308;123:507;4 122;123:507;4 399;123:507;4 472;123:507;4
123,394,5,129;123:394;4 9;123:394;4 318;123:394;4 191;123:394;4 311;123:394;4 151;123:394;4 409;123:394;4 6;123:394;4 0;123:394;4 4;123:394;4 397;123:394;4 469;123:394;4 504;123:394;4 84;123:394;4 306;123:394;4 488;123:394;4 122;123:394;4 412;123:394;4
123,63,4,
123,89,5,
123,421,4,
123,258,5,
123,471,4,
123,406,4,
123,422,2,
123,530,3,
123,279,3,
123,292,4,
123,98,3,
123,15,5,
123,407,5,
123,564,5,
123,99,5,
123,624,5,
123,1069,5,
123,402,5,
123,188,4,
123,389,5,5;123:389;4 143;123:389;4 129;123:389;4 60;123:389;4 9;123:389;4 191;123:389;4 151;123:389;4 6;123:389;4 0;123:389;4 2;123:389;4 4;123:389;4 84;123:389;4 395;123:389;4 306;123:389;4 308;123:389;4 500;123:389;4
123,585,5,
123,79,3,
123,82,4,432;123:82;4 143;123:82;4 9;123:82;4 318;123:82;4 191;123:82;4 151;123:82;4 409;123:82;4 144;123:82;4 6;123:82;4 0;123:82;4 2;123:82;4 4;123:82;4 84;123:82;4 306;123:82;5 308;123:82;4 500;123:82;4 279;123:82;5
123,666,3,
123,111,4,
123,643,4,
123,1019,5,
123,2,5,
123,191,4,
123,636,4,
123,143,5,
123,146,4,
129,500,4,5;129:500;4 235;129:500;4 67;129:500;4 88;129:500;4 113;129:500;4 189;129:500;4 290;129:500;4 151;129:500;4 410;129:500;4 1;129:500;4 4;129:500;4 465;129:500;4 395;129:500;4 488;129:500;4 181;129:500;4 122;129:500;4 100;129:500;4 63;129:500;4
129,268,4,
129,277,5,5;129:277;4 235;129:277;3 7;129:277;4 113;129:277;4 9;129:277;4 318;129:277;4 311;129:277;4 398;129:277;4 151;129:277;4 123;129:277;4 6;129:277;4 0;129:277;4 4;129:277;4 465;129:277;3 469;129:277;4 395;129:277;4 115;129:277;4 488;129:277;4 122;129:277;3 11;129:277;3
129,15,4,
129,266,3,
129,98,4,432;129:98;4 5;129:98;4 143;129:98;3 9;129:98;4 318;129:98;3 151;129:98;4 144;129:98;4 6;129:98;4 4;129:98;4 465;129:98;4 497;129:98;4 395;129:98;4 488;129:98;4 122;129:98;4 384;129:98;4 132;129:98;4 278;129:98;4
129,72,4,
129,194,3,
129,427,1,
129,323,2,
129,666,2,
129,163,3,
129,955,4,
132,445,5,5;132:445;5 235;132:445;4 7;132:445;5 67;132:445;5 129;132:445;4 189;132:445;5 9;132:445;4 69;132:445;4 290;132:445;4 8;132:445;4 409;132:445;5 2;132:445;4 4;132:445;4 180;132:445;4 101;132:445;4 426;132:445;4 504;132:445;5 497;132:445;4 96;132:445;5 308;132:445;5 433;132:445;4
132,650,5,5;132:650;4 88;132:650;4 189;132:650;5 9;132:650;4 442;132:650;5 8;132:650;5 409;132:650;4 2;132:650;5 4;132:650;4 180;132:650;4 99;132:650;5 101;132:650;4 504;132:650;4 84;132:650;4 96;132:650;5 433;132:650;4 100;132:650;5 73;132:650;4 63;132:650;5 178;132:650;4
132,27,3,5;132:27;4 235;132:27;4 67;132:27;5 143;132:27;4 129;132:27;4 9;132:27;4 69;132:27;4 8;132:27;4 409;132:27;4 185;132:27;5 4;132:27;4 465;132:27;4 180;132:27;5 101;132:27;4 504;132:27;4 433;132:27;4 107;132:27;4 73;132:27;4 463;132:27;4
132,465,5,5;132:465;4 67;132:465;4 143;132:465;4 113;132:465;5 189;132:465;4 69;132:465;4 290;132:465;4 4;132:465;4 465;132:465;4 97;132:465;4 180;132:465;4 99;132:465;4 101;132:465;4 504;132:465;4 115;132:465;4 433;132:465;4 73;132:465;4 63;132:465;5 178;132:465;4
132,1013,3,5;132:1013;4 235;132:1013;4 67;132:1013;5 129;132:1013;5 69;132:1013;4 151;132:1013;4 8;132:1013;5 185;132:1013;5 4;132:1013;4 465;132:1013;4 97;132:1013;4 180;132:1013;5 101;132:1013;5 504;132:1013;4 497;132:1013;5 308;132:1013;4 107;132:1013;5 63;132:1013;5 82;132:1013;4 463;132:1013;4 110;132:1013;4
132,715,5,
132,14,5,
132,456,5,
132,487,5,7;132:487;5 67;132:487;4 143;132:487;4 9;132:487;4 69;132:487;4 151;132:487;4 409;132:487;4 1;132:487;5 185;132:487;4 0;132:487;4 293;132:487;4 4;132:487;4 469;132:487;5 99;132:487;4 101;132:487;4 504;132:487;4 395;132:487;4 399;132:487;4
132,394,5,
132,505,4,
132,296,4,
132,253,5,
132,90,4,
132,539,5,
132,26,4,432;132:26;4 5;132:26;5 235;132:26;4 143;132:26;4 60;132:26;4 9;132:26;4 151;132:26;4 409;132:26;4 123;132:26;5 6;132:26;4 0;132:26;4 2;132:26;4 504;132:26;4 395;132:26;4 115;132:26;4 319;132:26;4 468;132:26;4
132,54,5,
132,564,5,
132,649,2,
136,71,3,
136,539,5,
136,94,4,
136,614,5,
136,81,5,
136,77,2,
136,89,5,
136,516,5,
136,407,5,
136,265,5,
136,26,4,
136,159,5,
136,79,4,
136,138,3,
136,216,5,
136,493,5,
136,196,4,
136,209,4,
141,624,2,
141,198,3,
141,101,1,
141,149,3,
141,599,3,
141,641,5,
141,211,5,
143,426,4,
143,762,1,
143,1214,4,5;143:1214;4 7;143:1214;4 67;143:1214;4 129;143:1214;4 189;143:1214;5 9;143:1214;4 69;143:1214;4 185;143:1214;5 4;143:1214;5 465;143:1214;5 180;143:1214;5 89;143:1214;4 96;143:1214;5 308;143:1214;5 122;143:1214;5 103;143:1214;4 107;143:1214;5 178;143:1214;4
143,657,3,
143,1050,4,5;143:1050;4 235;143:1050;4 7;143:1050;4 9;143:1050;4 318;143:1050;4 398;143:1050;4 123;143:1050;4 0;143:1050;4 2;143:1050;4 4;143:1050;4 397;143:1050;4 469;143:1050;4 89;143:1050;4 504;143:1050;4 115;143:1050;5 306;143:1050;4 122;143:1050;4 396;143:1050;4 319;143:1050;4 11;143:1050;4 412;143:1050;4
143,119,4,
143,75,3,
144,165,5,5;144:165;4 143;144:165;4 60;144:165;4 9;144:165;4 191;144:165;4 151;144:165;4 6;144:165;4 0;144:165;4 2;144:165;4 504;144:165;4 84;144:165;4 395;144:165;4 115;144:165;5 228;144:165;4 308;144:165;4 384;144:165;4 473;144:165;4 136;144:165;4
144,128,4,5;144:128;4 7;144:128;4 143;144:128;5 9;144:128;4 191;144:128;4 151;144:128;4 409;144:128;4 6;144:128;4 0;144:128;4 293;144:128;4 2;144:128;4 4;144:128;4 504;144:128;4 115;144:128;4 308;144:128;4 488;144:128;4 508;144:128;4 384;144:128;4 500;144:128;4 11;144:128;4
144,904,3,5;144:904;4 235;144:904;4 7;144:904;4 143;144:904;4 129;144:904;4 9;144:904;4 191;144:904;4 151;144:904;4 409;144:904;4 123;144:904;4 0;144:904;4 2;144:904;4 4;144:904;4 497;144:904;4 395;144:904;4 308;144:904;4 384;144:904;4 276;144:904;4
144,353,5,
144,232,4,7;144:232;5 129;144:232;4 9;144:232;4 191;144:232;4 151;144:232;4 409;144:232;4 123;144:232;4 0;144:232;4 4;144:232;4 329;144:232;5 395;144:232;4 308;144:232;4 384;144:232;4 11;144:232;4 136;144:232;5 276;144:232;4
144,666,3,
144,633,3,
144,665,4,
144,649,2,
144,494,3,
144,505,3,
144,403,4,
144,156,5,
144,330,4,
144,138,4,
144,607,4,
144,746,3,
144,472,4,
144,397,4,
144,943,4,
144,564,5,
144,878,4,
144,412,4,
144,609,4,
144,112,4,
144,103,5,
144,762,3,
144,149,3,
144,764,5,
151,1043,4,289;151:1043;4 5;151:1043;4 7;151:1043;4 143;151:1043;4 88;151:1043;4 129;151:1043;4 9;151:1043;4 311;151:1043;4 410;151:1043;4 409;151:1043;4 0;151:1043;4 2;151:1043;4 4;151:1043;4 465;151:1043;4 397;151:1043;4 101;151:1043;4 504;151:1043;4 308;151:1043;4 488;151:1043;4 181;151:1043;4 399;151:1043;4 396;151:1043;4 466;151:1043;4 314;151:1043;4 11;151:1043;4 468;151:1043;4 279;151:1043;4 472;151:1043;4 190;151:1043;4 110;151:1043;4 276;151:1043;4 94;151:1043;4
151,629,5,432;151:629;4 5;151:629;4 235;151:629;4 129;151:629;4 9;151:629;4 69;151:629;4 123;151:629;4 0;151:629;4 2;151:629;4 504;151:629;4 84;151:629;4 395;151:629;4 308;151:629;4 488;151:629;3 320;151:629;4 508;151:629;4 58;151:629;4 319;151:629;4 11;151:629;4 63;151:629;4 136;151:629;4 276;151:629;4
151,666,4,432;151:666;4 5;151:666;4 143;151:666;4 9;151:666;4 191;151:666;4 409;151:666;4 123;151:666;4 144;151:666;4 0;151:666;4 4;151:666;4 308;151:666;4 488;151:666;4 122;151:666;4 500;151:666;4 11;151:666;4 279;151:666;4 136;151:666;4 472;151:666;4 190;151:666;3 276;151:666;4
151,128,4,
151,407,4,
151,143,5,432;151:143;4 143;151:143;4 9;151:143;4 409;151:143;4 123;151:143;4 144;151:143;4 0;151:143;4 4;151:143;4 329;151:143;4 84;151:143;4 228;151:143;4 488;151:143;4 122;151:143;4 384;151:143;4 132;151:143;4 473;151:143;4 11;151:143;4 136;151:143;4
151,111,4,
151,314,4,
151,330,4,
151,159,4,
174,1214,5,
174,178,5,
174,143,5,
174,406,5,
174,315,5,
174,100,4,
174,419,3,
174,540,3,
174,146,4,
174,447,4,
174,1062,4,
174,1031,4,
174,617,4,
174,386,5,
174,663,4,
174,475,1,
174,513,3,
174,489,3,
174,436,5,
174,279,4,
174,460,3,
174,329,3,
174,255,4,
174,435,1,
174,528,5,
174,622,4,
174,500,4,
174,1002,5,
174,77,3,
174,455,2,
174,959,3,
174,585,5,
174,660,4,
174,566,3,
174,484,5,
174,562,5,
174,465,4,
174,437,2,
174,75,5,
174,194,4,
174,261,5,
174,598,4,
174,163,4,
174,609,3,
174,772,4,
174,904,3,
174,137,4,
174,766,4,
174,112,4,
174,503,4,
174,55,3,
174,149,3,
178,1036,5,
178,571,4,
178,490,5,
178,499,5,
178,508,4,
178,285,5,
178,94,4,289;178:94;4 5;178:94;4 310;178:94;4 67;178:94;4 143;178:94;4 189;178:94;4 69;178:94;4 1;178:94;4 185;178:94;4 180;178:94;4 101;178:94;4 497;178:94;4 132;178:94;4 73;178:94;4 63;178:94;4 463;178:94;4
178,256,1,
178,277,5,
178,433,2,
178,50,5,
179,17,4,5;179:17;4 235;179:17;4 7;179:17;4 310;179:17;4 67;179:17;4 143;179:17;4 113;179:17;5 189;179:17;4 69;179:17;4 290;179:17;4 8;179:17;4 409;179:17;4 6;179:17;4 293;179:17;4 4;179:17;4 97;179:17;5 99;179:17;4 101;179:17;5 426;179:17;4 329;179:17;4 504;179:17;4 395;179:17;4 308;179:17;4 122;179:17;5 433;179:17;4 132;179:17;4 314;179:17;4 107;179:17;5 288;179:17;4 174;179:17;5 190;179:17;4 110;179:17;4 94;179:17;4
179,494,5,5;179:494;4 235;179:494;4 67;179:494;4 88;179:494;4 9;179:494;4 290;179:494;4 1;179:494;4 185;179:494;4 0;179:494;4 465;179:494;4 97;179:494;4 99;179:494;4 101;179:494;4 84;179:494;4 395;179:494;4 308;179:494;4 122;179:494;5 100;179:494;4 98;179:494;4 63;179:494;4 82;179:494;4 464;179:494;4
179,255,5,5;179:255;4 67;179:255;4 143;179:255;3 290;179:255;4 1;179:255;4 185;179:255;4 2;179:255;4 465;179:255;4 97;179:255;4 180;179:255;4 99;179:255;4 101;179:255;4 504;179:255;4 84;179:255;4 395;179:255;5 115;179:255;4 308;179:255;4 98;179:255;4
179,762,5,289;179:762;4 5;179:762;4 235;179:762;4 310;179:762;4 67;179:762;4 143;179:762;4 290;179:762;4 1;179:762;4 185;179:762;4 0;179:762;4 4;179:762;4 465;179:762;4 180;179:762;4 99;179:762;4 101;179:762;4 426;179:762;4 504;179:762;4 308;179:762;4 122;179:762;4 433;179:762;4 100;179:762;4 107;179:762;5
179,258,5,
179,471,5,
179,1214,5,
180,2,4,67;180:2;4 113;180:2;5 129;180:2;4 189;180:2;5 9;180:2;4 69;180:2;4 1;180:2;4 4;180:2;4 465;180:2;4 97;180:2;4 99;180:2;4 497;180:2;4 308;180:2;4 488;180:2;4 132;180:2;5 178;180:2;4
180,625,5,
180,532,2,
180,0,4,
180,540,2,235;180:540;4 67;180:540;4 143;180:540;5 113;180:540;5 189;180:540;4 9;180:540;4 8;180:540;4 1;180:540;4 6;180:540;5 185;180:540;4 293;180:540;4 4;180:540;4 99;180:540;5 101;180:540;4 504;180:540;4 433;180:540;4 63;180:540;5 190;180:540;4 187;180:540;4 110;180:540;4
180,1115,4,
180,25,4,
180,62,4,
180,268,1,289;180:268;5 5;180:268;4 7;180:268;4 67;180:268;5 129;180:268;4 189;180:268;4 69;180:268;4 8;180:268;4 123;180:268;4 1;180:268;4 185;180:268;4 4;180:268;4 465;180:268;4 97;180:268;4 99;180:268;5 101;180:268;4 497;180:268;4 433;180:268;4 132;180:268;4 288;180:268;4 407;180:268;4
180,9,2,5;180:9;4 67;180:9;5 113;180:9;5 410;180:9;4 1;180:9;4 0;180:9;5 465;180:9;4 99;180:9;5 101;180:9;5 426;180:9;4 395;180:9;4 308;180:9;4 122;180:9;4 314;180:9;5 98;180:9;4 107;180:9;5 179;180:9;4 110;180:9;4
181,484,3,289;181:484;4 5;181:484;4 235;181:484;4 67;181:484;4 88;181:484;4 113;181:484;4 129;181:484;4 189;181:484;4 191;181:484;4 290;181:484;5 410;181:484;4 409;181:484;4 123;181:484;4 185;181:484;4 293;181:484;4 4;181:484;4 465;181:484;4 99;181:484;4 101;181:484;4 426;181:484;4 395;181:484;4 308;181:484;4 399;181:484;4 100;181:484;4 107;181:484;4 179;181:484;4 463;181:484;4 94;181:484;4
181,187,3,
181,1023,3,
181,488,4,
181,421,5,
181,524,3,
181,213,5,
185,626,5,
185,113,4,
185,675,3,
185,589,2,
185,17,5,
185,488,4,
185,249,3,
185,187,2,
185,733,4,5;185:733;5 235;185:733;4 67;185:733;4 143;185:733;4 129;185:733;5 9;185:733;4 8;185:733;5 293;185:733;4 4;185:733;4 465;185:733;5 180;185:733;5 99;185:733;5 497;185:733;5 96;185:733;5 308;185:733;5 132;185:733;5 473;185:733;4 63;185:733;4 190;185:733;5 110;185:733;5 178;185:733;5 407;185:733;5
185,25,4,
185,280,2,
185,1061,3,
185,277,5,
185,466,2,5;185:466;5 67;185:466;5 143;185:466;5 129;185:466;4 191;185:466;5 69;185:466;4 0;185:466;5 4;185:466;4 465;185:466;5 180;185:466;5 99;185:466;5 122;185:466;4 433;185:466;5 132;185:466;5 82;185:466;5 190;185:466;5 463;185:466;5 110;185:466;5 459;185:466;5
185,1115,3,
185,431,3,289;185:431;4 5;185:431;5 67;185:431;4 143;185:431;4 88;185:431;4 191;185:431;4 123;185:431;4 6;185:431;5 0;185:431;4 97;185:431;4 180;185:431;5 99;185:431;4 84;185:431;4 395;185:431;4 115;185:431;5 103;185:431;5 73;185:431;4 179;185:431;4 110;185:431;4 459;185:431;5
185,734,2,235;185:734;4 67;185:734;5 143;185:734;4 189;185:734;4 1;185:734;4 0;185:734;4 2;185:734;4 465;185:734;4 180;185:734;5 99;185:734;4 426;185:734;4 84;185:734;4 433;185:734;4 98;185:734;5 179;185:734;4 110;185:734;4
185,9,2,289;185:9;5 5;185:9;5 235;185:9;4 67;185:9;5 113;185:9;5 189;185:9;5 465;185:9;5 180;185:9;5 99;185:9;5 115;185:9;5 308;185:9;5 122;185:9;5 100;185:9;5 98;185:9;4 179;185:9;5 110;185:9;4 459;185:9;5
185,993,4,
185,100,3,
185,1037,3,143;185:1037;5 113;185:1037;4 129;185:1037;4 189;185:1037;4 69;185:1037;4 1;185:1037;5 465;185:1037;4 99;185:1037;4 426;185:1037;4 504;185:1037;4 395;185:1037;4 181;185:1037;4 433;185:1037;4 100;185:1037;5 73;185:1037;5 110;185:1037;4 94;185:1037;4 459;185:1037;4
185,33,3,5;185:33;4 235;185:33;4 7;185:33;4 67;185:33;5 143;185:33;4 189;185:33;5 191;185:33;4 409;185:33;4 1;185:33;4 0;185:33;4 99;185:33;4 426;185:33;4 504;185:33;4 395;185:33;4 181;185:33;4 433;185:33;4 100;185:33;5 314;185:33;4 73;185:33;4 110;185:33;5
185,487,2,
185,318,4,
185,255,5,
185,528,3,
187,437,5,
187,731,5,
187,73,5,
187,524,3,
187,394,5,
187,484,3,
187,1002,2,
187,456,4,
187,730,2,
187,94,4,
187,386,4,
187,462,4,
187,1041,3,
187,426,3,
187,167,5,
187,419,4,
187,184,2,
187,463,2,
187,1115,3,
187,636,4,
187,1013,4,
187,440,4,
187,375,3,
187,249,4,
187,503,5,
187,445,4,
187,40,3,
187,529,5,
187,100,4,
187,441,1,
187,120,4,
187,90,5,
187,511,5,
187,447,5,
187,65,5,
187,475,2,
187,465,2,
187,489,3,
187,190,3,
187,468,4,
187,490,4,
187,258,4,
189,516,3,
189,1052,4,
189,1,1,289;189:1;4 67;189:1;4 143;189:1;4 88;189:1;4 113;189:1;5 129;189:1;4 409;189:1;4 1;189:1;4 293;189:1;4 4;189:1;4 465;189:1;4 97;189:1;4 180;189:1;4 497;189:1;4 308;189:1;4 488;189:1;4 63;189:1;4 288;189:1;5
189,453,3,
189,25,4,289;189:25;5 5;189:25;5 235;189:25;4 7;189:25;4 67;189:25;5 143;189:25;4 318;189:25;4 69;189:25;4 8;189:25;4 185;189:25;4 4;189:25;4 180;189:25;4 99;189:25;4 497;189:25;4 395;189:25;4 96;189:25;4 488;189:25;4 132;189:25;5 63;189:25;4 288;189:25;5
189,71,3,289;189:71;4 5;189:71;4 7;189:71;4 67;189:71;5 143;189:71;4 129;189:71;4 9;189:71;4 8;189:71;4 409;189:71;4 293;189:71;4 4;189:71;4 180;189:71;4 99;189:71;4 395;189:71;4 488;189:71;4 73;189:71;4
189,386,5,
189,293,5,
189,251,3,
189,133,3,
189,1146,2,
189,27,3,5;189:27;4 7;189:27;4 67;189:27;5 143;189:27;5 69;189:27;4 290;189:27;4 8;189:27;4 0;189:27;4 465;189:27;4 97;189:27;4 180;189:27;5 99;189:27;4 101;189:27;4 96;189:27;4 63;189:27;4 288;189:27;4 178;189:27;5
189,489,4,5;189:489;4 7;189:489;4 67;189:489;4 143;189:489;4 113;189:489;5 69;189:489;4 442;189:489;4 123;189:489;4 1;189:489;4 4;189:489;4 465;189:489;4 97;189:489;4 180;189:489;4 101;189:489;4 96;189:489;4 308;189:489;4 73;189:489;4 63;189:489;4
189,993,4,
189,411,2,289;189:411;4 5;189:411;4 235;189:411;4 7;189:411;4 67;189:411;4 113;189:411;4 290;189:411;4 123;189:411;2 1;189:411;4 185;189:411;4 0;189:411;4 4;189:411;4 465;189:411;4 97;189:411;4 180;189:411;4 101;189:411;4 96;189:411;4 132;189:411;4 63;189:411;4 82;189:411;4
189,190,5,
189,151,1,289;189:151;4 67;189:151;4 143;189:151;4 9;189:151;4 290;189:151;4 123;189:151;4 6;189:151;4 185;189:151;4 465;189:151;4 97;189:151;4 180;189:151;4 99;189:151;4 101;189:151;4 395;189:151;4 73;189:151;4 63;189:151;4
189,408,1,
189,211,4,
189,637,5,
189,174,5,
190,128,4,
190,282,5,
190,182,5,
190,503,4,
190,1044,4,
190,21,4,
190,426,3,
190,466,3,
190,389,3,
190,245,5,
190,766,5,
190,632,4,
190,353,5,
190,1115,3,
190,455,4,
190,1214,5,
190,463,3,
190,746,5,
190,531,4,
190,1143,4,
190,302,5,
190,73,5,
190,599,3,
190,493,5,
190,388,3,
190,381,4,
190,1059,4,
190,715,3,
190,467,4,
190,1013,4,
190,465,4,
190,431,2,
190,375,5,
190,445,4,
190,1036,4,
190,496,2,
190,543,4,
190,42,3,
190,730,4,
190,184,2,
190,1023,2,
190,510,1,
