@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE side STRING

@DATA
398,220,4,5;398:220;4 7;398:220;4 310;398:220;4 9;398:220;4 6;398:220;4 0;398:220;4 4;398:220;4 89;398:220;4 504;398:220;5 395;398:220;5 115;398:220;4 306;398:220;5 122;398:220;4 58;398:220;5 319;398:220;4 11;398:220;3 279;398:220;4 110;398:220;4
103,277,5,
466,187,5,
110,318,5,
97,450,4,
67,292,1,
84,191,4,
190,40,4,
235,766,1,
187,73,5,
1,99,4,
7,516,5,
67,146,3,
396,26,3,
174,1214,5,
107,1061,2,5;107:1061;4 235;107:1061;4 67;107:1061;4 143;107:1061;4 113;107:1061;5 189;107:1061;4 69;107:1061;4 290;107:1061;5 4;107:1061;4 97;107:1061;5 99;107:1061;5 101;107:1061;5 504;107:1061;4 395;107:1061;4 308;107:1061;4 122;107:1061;5 132;107:1061;5 288;107:1061;5 187;107:1061;4 178;107:1061;5
191,40,3,
67,1041,3,
174,772,4,
407,391,4,
459,939,5,
318,442,2,
123,414,4,
110,119,5,
191,319,2,
7,466,3,5;7:466;4 235;7:466;4 67;7:466;4 69;7:466;4 290;7:466;4 398;7:466;4 8;7:466;4 4;7:466;5 180;7:466;4 99;7:466;4 101;7:466;4 504;7:466;4 96;7:466;4 308;7:466;4 141;7:466;4 132;7:466;5 288;7:466;4 190;7:466;4 110;7:466;4
94,531,3,5;94:531;5 7;94:531;4 67;94:531;4 143;94:531;4 129;94:531;4 290;94:531;4 185;94:531;4 0;94:531;4 465;94:531;4 180;94:531;4 99;94:531;5 101;94:531;5 228;94:531;4 181;94:531;4 433;94:531;4 73;94:531;5
7,54,4,
459,642,2,
174,598,4,
190,426,3,
433,521,4,
410,397,5,
151,407,4,
276,167,5,
7,410,3,
187,462,4,
187,40,3,
97,412,4,
95,509,4,
67,413,4,
399,600,2,
433,450,5,
306,45,4,
103,78,4,
90,412,4,
4,377,3,432;4:377;4 5;4:377;4 310;4:377;4 129;4:377;4 60;4:377;4 9;4:377;3 151;4:377;4 144;4:377;4 6;4:377;4 2;4:377;4 84;4:377;3 395;4:377;4 308;4:377;4 320;4:377;3 384;4:377;3 500;4:377;3 136;4:377;4
111,26,1,
9,377,4,
466,500,2,
94,279,3,
84,377,4,
123,521,5,
472,551,4,
398,556,4,289;398:556;5 5;398:556;4 7;398:556;4 9;398:556;4 318;398:556;4 191;398:556;4 69;398:556;4 0;398:556;4 2;398:556;4 4;398:556;5 397;398:556;4 469;398:556;5 101;398:556;5 306;398:556;4 488;398:556;4 181;398:556;5 122;398:556;5 433;398:556;4 399;398:556;4 396;398:556;4 314;398:556;4 412;398:556;4 190;398:556;4 94;398:556;5
7,637,5,
67,21,4,
0,24,4,
0,33,3,
67,256,4,
7,428,4,67;7:428;4 318;7:428;4 69;7:428;4 1;7:428;4 293;7:428;4 465;7:428;4 97;7:428;4 180;7:428;4 426;7:428;4 395;7:428;4 90;7:428;4 132;7:428;4 288;7:428;5 174;7:428;4 110;7:428;4 94;7:428;4
289,626,5,
308,1041,4,5;308:1041;4 67;308:1041;4 143;308:1041;4 113;308:1041;5 129;308:1041;4 189;308:1041;4 69;308:1041;4 442;308:1041;4 8;308:1041;4 185;308:1041;5 0;308:1041;5 4;308:1041;4 180;308:1041;4 99;308:1041;5 101;308:1041;5 504;308:1041;4 497;308:1041;5 433;308:1041;4 107;308:1041;5 463;308:1041;5 110;308:1041;4
465,466,2,
278,533,4,
82,245,5,
190,764,5,
67,260,4,
8,186,4,
94,263,3,5;94:263;5 7;94:263;4 67;94:263;5 88;94:263;4 9;94:263;4 151;94:263;4 409;94:263;4 293;94:263;4 465;94:263;4 97;94:263;4 180;94:263;5 101;94:263;4 395;94:263;5 308;94:263;5 433;94:263;4 288;94:263;5
320,637,5,
189,211,4,
2,94,4,
465,394,4,
459,26,4,
73,463,3,
101,54,3,
190,663,3,
190,36,4,
384,232,5,
306,462,3,
329,287,2,
7,589,4,5;7:589;4 310;7:589;4 67;7:589;4 9;7:589;3 318;7:589;4 191;7:589;4 398;7:589;4 151;7:589;4 123;7:589;4 6;7:589;4 0;7:589;4 2;7:589;4 4;7:589;4 469;7:589;4 101;7:589;4 181;7:589;4
0,73,5,310;0:73;4 143;0:73;4 9;0:73;4 318;0:73;4 151;0:73;4 6;0:73;4 4;0:73;4 465;0:73;4 469;0:73;4 504;0:73;4 115;0:73;5 306;0:73;4 308;0:73;4 122;0:73;4 319;0:73;4 136;0:73;4 110;0:73;4 276;0:73;4
504,1043,5,
7,633,4,
9,146,4,
111,188,3,
67,428,3,
123,437,5,
136,216,5,
67,77,4,
290,571,4,
7,604,3,
459,376,4,
433,466,3,
136,89,5,
67,17,3,
187,1041,3,
306,376,4,310;306:376;5 67;306:376;5 143;306:376;4 88;306:376;4 9;306:376;4 69;306:376;4 398;306:376;5 1;306:376;5 185;306:376;4 0;306:376;5 101;306:376;4 329;306:376;4 497;306:376;5 395;306:376;4 228;306:376;4 399;306:376;4 73;306:376;5 190;306:376;5 94;306:376;5
0,156,5,
103,657,2,
7,383,5,
399,687,4,
308,314,4,
306,213,5,
7,377,4,
459,48,4,
60,772,4,
410,549,5,
2,293,4,
187,94,4,
144,764,5,
308,524,4,
7,99,5,
308,228,5,
1,213,5,
7,507,3,
2,71,4,
190,375,5,
288,428,4,
504,624,5,
144,943,4,
190,1044,4,
96,1013,3,67;96:1013;4 143;96:1013;4 129;96:1013;4 189;96:1013;4 69;96:1013;4 8;96:1013;4 1;96:1013;4 2;96:1013;4 4;96:1013;4 465;96:1013;4 97;96:1013;4 180;96:1013;4 99;96:1013;4 101;96:1013;4 433;96:1013;4 132;96:1013;5 288;96:1013;4 463;96:1013;4 94;96:1013;4
1,178,5,
101,433,4,
95,731,5,
318,731,5,
190,459,2,
8,415,4,
96,732,5,
190,323,3,
465,1059,4,
189,637,5,
306,423,5,
2,301,4,
96,453,4,
433,132,5,
63,1013,3,
136,614,5,
96,431,1,5;96:431;4 7;96:431;4 67;96:431;4 113;96:431;4 189;96:431;4 1;96:431;4 185;96:431;4 0;96:431;4 2;96:431;4 4;96:431;4 465;96:431;4 97;96:431;4 180;96:431;5 99;96:431;4 101;96:431;4 111;96:431;4 63;96:431;5 288;96:431;4 190;96:431;4 110;96:431;4 178;96:431;4
69,462,5,
67,28,3,
410,943,4,
97,280,4,
7,6,5,
465,517,3,
6,418,5,
465,76,3,
7,421,5,
469,418,3,5;469:418;4 7;469:418;4 143;469:418;4 129;469:418;4 9;469:418;4 191;469:418;4 311;469:418;4 398;469:418;4 409;469:418;4 6;469:418;4 0;469:418;4 397;469:418;4 115;469:418;4 306;469:418;4 111;469:418;4 122;469:418;4 399;469:418;4 319;469:418;4 103;469:418;4 136;469:418;4 412;469:418;4 459;469:418;4
468,730,4,
306,396,5,
228,550,4,
69,460,2,
465,113,4,
306,1192,1,
60,253,1,
278,591,5,
459,21,4,
407,182,5,
465,128,4,
279,35,5,
67,533,3,
9,388,4,
235,683,4,
190,574,4,
426,396,2,
7,550,3,
465,121,4,
459,89,3,
132,465,5,5;132:465;4 67;132:465;4 143;132:465;4 113;132:465;5 189;132:465;4 69;132:465;4 290;132:465;4 4;132:465;4 465;132:465;4 97;132:465;4 180;132:465;4 99;132:465;4 101;132:465;4 504;132:465;4 115;132:465;4 433;132:465;4 73;132:465;4 63;132:465;5 178;132:465;4
67,120,2,
465,440,2,
190,471,3,
90,308,5,
82,1060,3,
60,377,5,
504,420,4,
101,624,5,
8,632,5,
101,662,3,
228,54,4,
180,532,2,
7,422,3,
111,279,3,
67,119,4,
67,275,3,
190,730,4,
143,119,4,
190,427,4,
318,86,5,
190,251,5,
465,42,3,
69,40,3,
111,540,2,
7,460,3,
426,1063,3,
9,458,2,
0,9,4,289;0:9;4 7;0:9;4 67;0:9;4 88;0:9;4 189;0:9;4 151;0:9;4 123;0:9;4 1;0:9;4 4;0:9;4 180;0:9;5 99;0:9;5 426;0:9;4 504;0:9;4 395;0:9;4 308;0:9;4 181;0:9;4 63;0:9;4 94;0:9;4
7,475,4,
459,45,1,
465,412,4,
0,128,4,432;0:128;4 129;0:128;4 60;0:128;4 9;0:128;4 151;0:128;4 409;0:128;4 6;0:128;4 293;0:128;4 2;0:128;4 4;0:128;4 84;0:128;4 395;0:128;4 308;0:128;4 500;0:128;4 136;0:128;4 278;0:128;4 190;0:128;4
190,546,3,
308,660,3,5;308:660;4 235;308:660;3 310;308:660;4 67;308:660;4 129;308:660;4 189;308:660;4 69;308:660;4 290;308:660;4 8;308:660;4 185;308:660;3 0;308:660;4 2;308:660;4 4;308:660;4 465;308:660;4 97;308:660;4 180;308:660;4 99;308:660;4 101;308:660;4 96;308:660;4 433;308:660;4 141;308:660;4 63;308:660;4 178;308:660;3 95;308:660;4 407;308:660;4
190,270,4,
174,436,5,
5,32,5,
308,2,4,
0,149,3,
465,300,3,
308,732,4,5;308:732;4 7;308:732;4 67;308:732;5 129;308:732;4 189;308:732;5 9;308:732;4 69;308:732;4 290;308:732;5 8;308:732;4 185;308:732;5 293;308:732;4 4;308:732;4 97;308:732;4 180;308:732;4 99;308:732;4 101;308:732;4 504;308:732;5 497;308:732;5 96;308:732;4 433;308:732;4 107;308:732;5 63;308:732;4 187;308:732;4 110;308:732;4 464;308:732;4
0,55,3,
111,413,1,
7,434,4,
103,15,2,
123,191,4,
111,878,1,
191,263,3,
123,517,5,
103,614,3,
103,2,3,
465,46,3,
185,431,3,289;185:431;4 5;185:431;5 67;185:431;4 143;185:431;4 88;185:431;4 191;185:431;4 123;185:431;4 6;185:431;5 0;185:431;4 97;185:431;4 180;185:431;5 99;185:431;4 84;185:431;4 395;185:431;4 115;185:431;5 103;185:431;5 73;185:431;4 179;185:431;4 110;185:431;4 459;185:431;5
433,113,3,
0,35,4,
111,472,1,
9,739,4,
407,731,5,
144,397,4,
466,508,4,
111,121,3,
97,213,5,
7,413,4,
190,528,4,
113,2,5,
136,94,4,
113,391,4,
8,683,4,
459,517,4,
1,89,5,
465,1019,4,
399,715,2,
123,489,2,
459,263,2,
0,64,4,7;0:64;4 129;0:64;4 9;0:64;4 318;0:64;4 398;0:64;4 151;0:64;4 123;0:64;4 4;0:64;4 397;0:64;4 469;0:64;4 504;0:64;4 308;0:64;4 122;0:64;4 58;0:64;4 136;0:64;4 412;0:64;4 110;0:64;4
58,440,5,
278,686,5,
433,378,5,
5,407,5,7;5:407;4 129;5:407;4 60;5:407;4 9;5:407;4 123;5:407;4 144;5:407;4 6;5:407;4 0;5:407;4 2;5:407;4 4;5:407;4 84;5:407;4 395;5:407;4 308;5:407;4 384;5:407;4 500;5:407;4 136;5:407;4
113,40,5,
69,424,5,
69,187,4,
178,277,5,
465,315,4,
320,145,4,
398,266,3,289;398:266;5 235;398:266;4 7;398:266;5 310;398:266;4 143;398:266;4 9;398:266;4 318;398:266;4 409;398:266;4 6;398:266;5 0;398:266;5 4;398:266;5 397;398:266;5 469;398:266;5 504;398:266;4 306;398:266;4 122;398:266;5 433;398:266;4 399;398:266;5 396;398:266;4 468;398:266;4 190;398:266;5 110;398:266;4
181,213,5,
129,277,5,5;129:277;4 235;129:277;3 7;129:277;4 113;129:277;4 9;129:277;4 318;129:277;4 311;129:277;4 398;129:277;4 151;129:277;4 123;129:277;4 6;129:277;4 0;129:277;4 4;129:277;4 465;129:277;3 469;129:277;4 395;129:277;4 115;129:277;4 488;129:277;4 122;129:277;3 11;129:277;3
187,529,5,
465,402,3,
190,510,1,
136,209,4,
190,1050,5,
465,54,4,
99,488,5,
8,45,3,
399,81,1,
7,196,5,
123,501,4,
174,562,5,
103,604,3,
60,256,2,5;60:256;4 7;60:256;4 310;60:256;4 143;60:256;4 9;60:256;4 318;60:256;4 398;60:256;4 123;60:256;4 0;60:256;4 2;60:256;4 4;60:256;4 84;60:256;4 115;60:256;5 306;60:256;4 308;60:256;4 111;60:256;4 508;60:256;4 319;60:256;4 190;60:256;4 483;60:256;4 110;60:256;4
132,296,4,
463,279,4,
132,26,4,432;132:26;4 5;132:26;5 235;132:26;4 143;132:26;4 60;132:26;4 9;132:26;4 151;132:26;4 409;132:26;4 123;132:26;5 6;132:26;4 0;132:26;4 2;132:26;4 504;132:26;4 395;132:26;4 115;132:26;4 319;132:26;4 468;132:26;4
136,77,2,
97,55,4,
0,36,5,
103,488,3,
99,456,3,289;99:456;5 5;99:456;5 235;99:456;4 67;99:456;5 189;99:456;5 9;99:456;4 69;99:456;4 8;99:456;5 2;99:456;5 180;99:456;5 101;99:456;5 504;99:456;4 115;99:456;5 433;99:456;5 107;99:456;5 63;99:456;5 463;99:456;5
433,560,4,
465,424,2,
123,251,3,
88,641,4,
459,293,4,
90,15,3,
426,1041,4,
7,27,3,
88,642,5,
410,453,5,
69,393,4,
8,656,4,
103,64,4,
0,27,4,
187,463,2,
465,531,2,
465,527,2,
111,419,1,
8,472,3,
174,178,5,
433,993,4,
190,280,4,
466,475,4,
67,394,4,
191,408,4,
0,52,4,
190,35,4,
488,308,5,
101,614,4,
5,27,5,
2,318,4,
84,389,3,
442,410,5,
103,663,4,
410,196,4,
110,228,4,
58,437,5,5;58:437;4 7;58:437;4 67;58:437;4 69;58:437;4 290;58:437;5 8;58:437;4 1;58:437;5 185;58:437;5 0;58:437;4 97;58:437;5 99;58:437;4 101;58:437;4 329;58:437;4 504;58:437;4 395;58:437;5 141;58:437;5 103;58:437;4 179;58:437;5 110;58:437;5
465,146,3,
190,2,4,
103,250,3,
113,631,2,5;113:631;4 235;113:631;4 7;113:631;4 67;113:631;4 88;113:631;4 129;113:631;5 8;113:631;4 409;113:631;4 123;113:631;4 6;113:631;4 293;113:631;4 4;113:631;4 180;113:631;5 504;113:631;4 497;113:631;5 96;113:631;4 433;113:631;4 473;113:631;4 94;113:631;4
0,26,3,5;0:26;4 7;0:26;4 88;0:26;4 189;0:26;4 318;0:26;4 191;0:26;4 4;0:26;5 465;0:26;4 101;0:26;4 504;0:26;4 115;0:26;5 308;0:26;4 488;0:26;4 122;0:26;4 399;0:26;4 107;0:26;4
398,388,5,289;398:388;5 5;398:388;5 235;398:388;4 7;398:388;4 310;398:388;4 67;398:388;5 143;398:388;4 9;398:388;4 191;398:388;4 69;398:388;4 311;398:388;4 409;398:388;4 6;398:388;4 0;398:388;4 2;398:388;4 4;398:388;4 397;398:388;4 469;398:388;5 504;398:388;4 306;398:388;5 228;398:388;4 181;398:388;4 111;398:388;4 122;398:388;5 396;398:388;4 466;398:388;4 472;398:388;5 278;398:388;5
179,1214,5,
63,733,3,5;63:733;4 235;63:733;4 67;63:733;4 129;63:733;4 189;63:733;5 9;63:733;4 69;63:733;4 8;63:733;4 6;63:733;5 293;63:733;4 4;63:733;4 180;63:733;5 101;63:733;5 426;63:733;4 504;63:733;4 96;63:733;5 90;63:733;4 433;63:733;4 58;63:733;5
174,279,4,
6,415,5,
468,419,3,
151,143,5,432;151:143;4 143;151:143;4 9;151:143;4 409;151:143;4 123;151:143;4 144;151:143;4 0;151:143;4 4;151:143;4 329;151:143;4 84;151:143;4 228;151:143;4 488;151:143;4 122;151:143;4 384;151:143;4 132;151:143;4 473;151:143;4 11;151:143;4 136;151:143;4
190,245,5,
101,484,2,
465,643,4,
174,622,4,
0,78,3,5;0:78;4 310;0:78;4 143;0:78;4 9;0:78;4 318;0:78;4 151;0:78;4 123;0:78;4 6;0:78;4 2;0:78;4 4;0:78;4 504;0:78;4 84;0:78;4 115;0:78;4 308;0:78;4 122;0:78;4 319;0:78;4 136;0:78;4 190;0:78;4
412,60,3,
308,78,4,5;308:78;4 235;308:78;4 67;308:78;4 129;308:78;4 191;308:78;4 69;308:78;4 290;308:78;4 409;308:78;4 185;308:78;5 4;308:78;4 97;308:78;4 180;308:78;5 101;308:78;4 504;308:78;4 497;308:78;4 96;308:78;4 132;308:78;4 463;308:78;4 110;308:78;4
7,508,4,
96,436,4,
465,120,2,
465,657,1,
7,562,5,
278,330,5,
101,1069,4,
123,551,4,
174,437,2,
190,376,4,
174,163,4,
7,256,3,
101,64,3,
110,287,3,
465,468,4,
465,1192,1,
191,762,4,
99,33,3,289;99:33;4 7;99:33;4 67;99:33;4 143;99:33;4 88;99:33;4 113;99:33;4 1;99:33;4 185;99:33;4 0;99:33;4 465;99:33;4 180;99:33;5 101;99:33;5 115;99:33;4 100;99:33;4 107;99:33;5 179;99:33;4
113,1044,3,
187,1115,3,
2,275,4,
151,1043,4,289;151:1043;4 5;151:1043;4 7;151:1043;4 143;151:1043;4 88;151:1043;4 129;151:1043;4 9;151:1043;4 311;151:1043;4 410;151:1043;4 409;151:1043;4 0;151:1043;4 2;151:1043;4 4;151:1043;4 465;151:1043;4 397;151:1043;4 101;151:1043;4 504;151:1043;4 308;151:1043;4 488;151:1043;4 181;151:1043;4 399;151:1043;4 396;151:1043;4 466;151:1043;4 314;151:1043;4 11;151:1043;4 468;151:1043;4 279;151:1043;4 472;151:1043;4 190;151:1043;4 110;151:1043;4 276;151:1043;4 94;151:1043;4
67,600,4,
190,72,4,
465,566,3,
459,296,5,
469,629,4,
187,524,3,
4,301,5,
2,63,4,
60,21,4,
190,228,3,
2,249,4,
69,643,4,
483,28,4,
99,9,4,5;99:9;4 67;99:9;4 143;99:9;4 113;99:9;5 189;99:9;4 290;99:9;5 1;99:9;5 185;99:9;5 0;99:9;4 465;99:9;4 180;99:9;5 101;99:9;5 395;99:9;5 308;99:9;4 181;99:9;4 122;99:9;5 73;99:9;4 94;99:9;5 459;99:9;4
191,394,4,
8,649,1,
329,529,5,
67,270,4,
464,1059,5,
2,78,3,
190,626,5,
88,251,5,
473,526,5,
190,739,3,
190,77,2,
111,533,3,
308,419,4,
187,730,2,
463,943,3,
7,35,5,
97,440,4,
6,423,5,
191,599,3,
319,181,3,
101,396,5,143;101:396;3 9;101:396;4 69;101:396;4 290;101:396;4 398;101:396;4 409;101:396;4 123;101:396;4 6;101:396;4 0;101:396;4 4;101:396;4 465;101:396;4 488;101:396;3 181;101:396;4 399;101:396;4 396;101:396;4 94;101:396;4
0,106,4,
465,423,3,
320,378,5,
459,684,5,
101,462,4,
8,463,4,
0,143,3,
483,90,5,
308,585,4,
4,287,2,
508,32,5,
500,629,3,
122,414,1,7;122:414;5 143;122:414;4 113;122:414;5 318;122:414;4 69;122:414;4 398;122:414;4 123;122:414;4 0;122:414;4 4;122:414;4 465;122:414;4 469;122:414;4 101;122:414;5 399;122:414;4 107;122:414;5 190;122:414;4 94;122:414;4
123,292,4,
190,314,3,
397,540,5,
7,609,3,
7,36,5,
185,318,4,
483,122,5,
308,428,4,7;308:428;4 67;308:428;4 143;308:428;4 88;308:428;4 290;308:428;4 0;308:428;4 2;308:428;4 4;308:428;4 465;308:428;4 97;308:428;4 180;308:428;4 99;308:428;4 101;308:428;4 504;308:428;4 497;308:428;4 141;308:428;4 73;308:428;4 63;308:428;4 288;308:428;4
468,416,3,
459,656,4,
308,1044,4,
129,268,4,
7,488,5,
111,318,2,
465,100,2,
89,680,4,
73,415,4,
318,609,5,
174,766,4,
113,167,5,
308,426,4,5;308:426;4 235;308:426;4 67;308:426;4 143;308:426;4 69;308:426;4 290;308:426;4 8;308:426;4 185;308:426;4 4;308:426;4 97;308:426;4 180;308:426;4 99;308:426;4 101;308:426;4 504;308:426;4 497;308:426;4 288;308:426;4 110;308:426;4
465,330,3,
69,353,5,
432,409,5,
69,64,4,
278,239,5,
174,513,3,
465,270,1,
1,186,4,
466,415,5,
459,1062,3,
8,75,4,
465,106,3,
466,484,4,
113,490,5,67;113:490;4 129;113:490;4 9;113:490;4 69;113:490;4 8;113:490;4 6;113:490;4 293;113:490;4 4;113:490;4 180;113:490;4 99;113:490;4 101;113:490;4 504;113:490;4 395;113:490;4 308;113:490;4 63;113:490;5 178;113:490;5
7,627,5,
99,250,3,7;99:250;4 67;99:250;4 143;99:250;4 189;99:250;4 410;99:250;4 1;99:250;4 185;99:250;4 0;99:250;4 465;99:250;4 97;99:250;4 180;99:250;4 101;99:250;4 84;99:250;4 395;99:250;4 122;99:250;4 433;99:250;4 98;99:250;4 179;99:250;4 82;99:250;4 94;99:250;4
407,550,4,
103,60,4,
136,79,4,
99,547,3,
190,1013,4,
189,251,3,
433,422,2,
189,1,1,289;189:1;4 67;189:1;4 143;189:1;4 88;189:1;4 113;189:1;5 129;189:1;4 409;189:1;4 1;189:1;4 293;189:1;4 4;189:1;4 465;189:1;4 97;189:1;4 180;189:1;4 497;189:1;4 308;189:1;4 488;189:1;4 63;189:1;4 288;189:1;5
187,249,4,
144,138,4,
73,530,4,
103,562,4,
0,62,4,
0,146,4,
465,258,4,
67,323,4,
465,524,3,
190,624,3,
191,261,3,
465,675,2,
11,766,4,
318,521,5,
190,650,5,
187,465,2,
465,1002,4,
318,200,5,
190,111,3,
466,442,2,
459,1131,3,
308,54,4,
101,762,5,
288,1013,5,
69,112,5,
306,121,4,
190,511,4,
0,151,5,
103,81,3,
115,60,5,
143,1050,4,5;143:1050;4 235;143:1050;4 7;143:1050;4 9;143:1050;4 318;143:1050;4 398;143:1050;4 123;143:1050;4 0;143:1050;4 2;143:1050;4 4;143:1050;4 397;143:1050;4 469;143:1050;4 89;143:1050;4 504;143:1050;4 115;143:1050;5 306;143:1050;4 122;143:1050;4 396;143:1050;4 319;143:1050;4 11;143:1050;4 412;143:1050;4
96,440,4,5;96:440;4 235;96:440;4 67;96:440;4 189;96:440;4 9;96:440;4 69;96:440;4 8;96:440;4 185;96:440;5 2;96:440;4 180;96:440;5 99;96:440;5 426;96:440;4 84;96:440;4 228;96:440;4 308;96:440;4 433;96:440;4 132;96:440;5 190;96:440;4
103,249,4,
185,1061,3,
190,496,2,
67,550,4,
465,255,3,
69,734,4,
276,111,5,
7,414,3,
318,1063,5,
465,626,5,
110,300,4,
308,100,4,
318,1069,5,
8,666,3,
191,589,5,
433,943,4,
465,629,3,
94,534,4,
483,292,4,
7,393,5,67;7:393;4 9;7:393;3 318;7:393;4 151;7:393;4 409;7:393;4 6;7:393;4 0;7:393;4 293;7:393;4 4;7:393;4 469;7:393;4 101;7:393;4 308;7:393;4 181;7:393;4 122;7:393;4 399;7:393;4 466;7:393;4
464,411,5,
8,657,1,
308,605,4,
179,471,5,
111,256,2,
459,416,4,
8,571,5,
67,406,4,
0,50,4,
67,469,2,
7,622,4,
465,641,3,
459,377,3,
191,955,3,
132,715,5,
311,657,4,
69,434,4,
463,81,5,
67,251,5,
67,132,2,
465,428,4,
110,766,5,
432,390,4,
7,138,5,
463,285,3,
9,746,3,
103,581,3,
67,143,4,
67,540,4,
187,503,5,
465,159,4,
465,660,3,5;465:660;4 7;465:660;4 67;465:660;4 143;465:660;4 129;465:660;4 69;465:660;4 1;465:660;4 185;465:660;5 293;465:660;4 4;465:660;4 180;465:660;4 99;465:660;4 395;465:660;4 308;465:660;4 179;465:660;4 288;465:660;4 94;465:660;4
67,289,4,
308,1031,2,432;308:1031;4 7;308:1031;4 129;308:1031;4 9;308:1031;4 191;308:1031;4 151;308:1031;4 8;308:1031;4 409;308:1031;4 123;308:1031;4 6;308:1031;5 0;308:1031;4 4;308:1031;4 84;308:1031;4 395;308:1031;4 306;308:1031;5 320;308:1031;5 500;308:1031;4 472;308:1031;4
97,662,4,
235,179,5,5;235:179;4 129;235:179;4 60;235:179;5 9;235:179;4 409;235:179;4 123;235:179;4 0;235:179;4 2;235:179;4 4;235:179;4 504;235:179;4 395;235:179;4 115;235:179;4 306;235:179;5 308;235:179;4 122;235:179;4 319;235:179;4 136;235:179;4 110;235:179;4
113,188,3,
187,636,4,
426,386,4,
433,939,5,
318,216,4,
113,500,2,
306,1063,3,
497,403,4,
110,1059,5,
190,613,3,
122,466,1,
103,122,5,
7,492,4,67;7:492;4 113;7:492;4 9;7:492;4 1;7:492;4 6;7:492;4 465;7:492;4 97;7:492;4 180;7:492;4 101;7:492;4 504;7:492;4 84;7:492;4 395;7:492;4 122;7:492;5 98;7:492;4 73;7:492;4 63;7:492;4 110;7:492;4
329,469,4,
190,26,4,
308,521,4,
278,132,5,
190,165,5,
7,427,4,
123,564,5,
123,442,3,
123,396,4,
67,468,3,
7,592,5,67;7:592;4 143;7:592;4 113;7:592;5 9;7:592;3 318;7:592;4 191;7:592;4 398;7:592;4 151;7:592;4 469;7:592;5 101;7:592;4 504;7:592;4 181;7:592;4 122;7:592;4 396;7:592;4 466;7:592;4 468;7:592;4
103,659,4,
103,551,3,
0,48,5,
6,422,5,5;6:422;4 235;6:422;4 7;6:422;4 60;6:422;4 9;6:422;4 318;6:422;4 123;6:422;4 293;6:422;4 2;6:422;4 4;6:422;4 497;6:422;4 84;6:422;4 395;6:422;4 306;6:422;4 308;6:422;4 132;6:422;4 279;6:422;4 278;6:422;4 276;6:422;4
433,216,5,
122,383,2,
318,466,3,
111,287,4,
508,406,4,
466,1143,4,
190,408,3,
97,566,4,
103,265,2,
7,167,5,
151,666,4,432;151:666;4 5;151:666;4 143;151:666;4 9;151:666;4 191;151:666;4 409;151:666;4 123;151:666;4 144;151:666;4 0;151:666;4 4;151:666;4 308;151:666;4 488;151:666;4 122;151:666;4 500;151:666;4 11;151:666;4 279;151:666;4 136;151:666;4 472;151:666;4 190;151:666;3 276;151:666;4
384,220,5,
60,381,4,
185,113,4,
465,396,2,
8,64,5,
129,323,2,
96,643,4,
5,383,5,
459,270,4,
111,378,2,
129,955,4,
318,411,5,5;318:411;4 235;318:411;4 7;318:411;4 9;318:411;4 191;318:411;4 398;318:411;4 123;318:411;4 6;318:411;4 0;318:411;4 4;318:411;4 115;318:411;4 306;318:411;4 308;318:411;4 122;318:411;4 399;318:411;4 110;318:411;4 276;318:411;4
288,435,4,
101,643,5,
488,64,2,
8,574,4,5;8:574;4 7;8:574;4 67;8:574;4 143;8:574;4 189;8:574;4 69;8:574;4 290;8:574;4 465;8:574;4 180;8:574;4 99;8:574;4 497;8:574;4 308;8:574;4 433;8:574;4 288;8:574;4 190;8:574;4 110;8:574;4 95;8:574;4 464;8:574;4 407;8:574;4
185,187,2,
191,1037,2,
308,656,4,
459,285,2,
67,684,4,
110,121,5,
69,1069,4,
466,393,5,
308,17,4,5;308:17;4 235;308:17;4 67;308:17;4 143;308:17;4 88;308:17;4 189;308:17;5 9;308:17;4 69;308:17;4 8;308:17;5 4;308:17;4 465;308:17;4 180;308:17;4 99;308:17;4 89;308:17;4 426;308:17;4 504;308:17;4 497;308:17;5 84;308:17;4 115;308:17;5 90;308:17;4 433;308:17;4 94;308:17;4
2,323,4,
308,138,5,
111,270,3,
9,732,4,235;9:732;4 310;9:732;5 67;9:732;4 143;9:732;5 88;9:732;4 129;9:732;5 189;9:732;5 8;9:732;4 6;9:732;5 293;9:732;5 465;9:732;5 180;9:732;5 99;9:732;5 101;9:732;4 497;9:732;5 308;9:732;5 90;9:732;5 433;9:732;5 174;9:732;4 190;9:732;5 463;9:732;5 94;9:732;5
187,456,4,
465,509,3,
190,48,5,
468,71,5,
191,6,4,
187,484,3,
2,292,4,
190,1214,5,
187,190,3,
103,293,2,
459,539,4,
465,14,3,
308,94,4,
111,530,1,
141,198,3,
433,82,2,
190,14,5,
308,1146,3,
508,255,4,
189,133,3,
111,138,1,
308,128,5,88;308:128;4 129;308:128;4 189;308:128;4 9;308:128;4 69;308:128;4 409;308:128;4 1;308:128;4 2;308:128;4 4;308:128;4 465;308:128;4 180;308:128;4 99;308:128;4 504;308:128;4 497;308:128;4 395;308:128;4 96;308:128;4 90;308:128;4 433;308:128;4 187;308:128;4 178;308:128;4 94;308:128;4
67,302,4,
190,581,4,
100,993,4,
